학년	교과과정	교과영역구분	학수강좌번호	교과목명	교원명	수업캠퍼스	요일/시간	강의실	학점	이론	실습	공학설계	강의계획서	교과목해설	강의유형	강의종류	원어강의	강평결과	이수구분	강의미리보기	개설대학	개설학과/전공	비고	교과목영문명
1학년	공통교양	영어	RGC3004-05	대학영어2(Reading)	최진범	서울	금8.0-9.5/16:00-18:00	501-409(학림관 J413 강의실)	1	0	2	 0.0			실습				공교		문과대학	영어영문학부	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Reading)
1학년	공통교양	영어	RGC3004-06	대학영어2(Reading)	신덕용	서울	화10.0-11.5/18:00-19:40	501-250(학림관 J211 강의실)	1	0	2	 0.0			실습				공교		문과대학	영어영문학부	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Reading)
1학년	공통교양	영어	RGC3004-07	대학영어2(Reading)	김성규	일산	금7.0-8.5/15:00-17:00	1104-851(상영바이오관 851 세미나실3)	1	0	2	 0.0			실습				공교		문과대학	영어영문학부	BMC/레벨3,4/A,B,C	CollegeEnglish2(Reading)
1학년	공통교양	영어	RGC3005-03	대학영어2(Conversation)	존웨이드	서울	월7.0-8.5/15:00-17:00	303-131(법학/만해관 B174 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-04	대학영어2(Conversation)	크레이그블리스	서울	화5.0-6.5/13:00-15:00	303-131(법학/만해관 B174 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-05	대학영어2(Conversation)	앨런스톡스	서울	수4.0-5.5/12:00-14:00	201-134(사회과학/경영관 M134 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-06	대학영어2(Conversation)	키아란	서울	수4.0-5.5/12:00-14:00	201-136(사회과학/경영관 M136 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-07	대학영어2(Conversation)	크레이그블리스	서울	목5.0-6.5/13:00-15:00	303-131(법학/만해관 B174 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-08	대학영어2(Conversation)	패트릭	서울	목5.0-6.5/13:00-15:00	201-134(사회과학/경영관 M134 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-10	대학영어2(Conversation)	제로드홀	서울	금8.0-9.5/16:00-18:00	201-134(사회과학/경영관 M134 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-11	대학영어2(Conversation)	알렉스	서울	금8.0-9.5/16:00-18:00	201-136(사회과학/경영관 M136 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-12	대학영어2(Conversation)	제마	서울	월10.0-11.5/18:00-19:40	207-115(혜화관 115 115 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-13	대학영어2(Conversation)	사무엘맥도널드	서울	수10.0-11.5/18:00-19:40	207-115(혜화관 115 115 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-14	대학영어2(Conversation)	패트릭	서울	목10.0-11.5/18:00-19:40	207-115(혜화관 115 115 강의실)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	영어레벨테스트그룹3,4/레벨A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3005-15	대학영어2(Conversation)	제이미커크	일산	금7.0-8.5/15:00-17:00	1104-845(상영바이오관 845 세미나실1)	1	0	2	 0.0			실습				공교		행정및부속기관	교양외국어센터	BMC/레벨3,4/A,B,C	CollegeEnglish2(Conversation)
1학년	공통교양	영어	RGC3006-01	대학영어3	제프리조단	서울	화5.0-6.5/13:00-15:00,목5.0-6.5/13:00-15:00	201-136(사회과학/경영관 M136 강의실),201-136(사회과학/경영관 M136 강의실)	2	0	4	 0.0			실습	외국어강의	영어		공교		행정및부속기관	교양외국어센터	영어강의, 영어레벨테스트그룹2,3	CollegeEnglish3
1학년	공통교양	영어	RGC3006-02	대학영어3	이안애쉬브릿지	서울	월7.0-8.5/15:00-17:00,금8.0-9.5/16:00-18:00	102-456(학술/문화관 K402 강의실),102-456(학술/문화관 K402 강의실)	2	0	4	 0.0			실습	외국어강의	영어		공교		행정및부속기관	교양외국어센터	영어강의, 영어레벨테스트그룹2,3	CollegeEnglish3
1학년	공통교양	영어	RGC3007-01	대학고급영어1	찰스크로이터	서울	월1.0-2.5/09:00-11:00,금1.0-2.5/09:00-11:00	102-454(학술/문화관 K401 강의실),102-454(학술/문화관 K401 강의실)	2	0	4	 0.0			실습	외국어강의	영어		공교		행정및부속기관	교양외국어센터	영어강의, 영어레벨테스트그룹1,2	AdvancedCollegeEnglish1
1학년	공통교양	영어	RGC5008-01	ParagraphandEssayWriting	찰스크로이터	서울	월7.0-8.5/15:00-17:00	202-387(사회과학/경영관 L305 강의실)	2	2	0	 0.0			이론	영어트랙	영어		공교		행정및부속기관	교양외국어센터	영어트랙	Paragraph and Essay Writing
1학년	공통교양	영어	RGC5009-01	PublicSpeech	제프리맥어빈	서울	화5.0-6.5/13:00-15:00	202-387(사회과학/경영관 L305 강의실)	2	2	0	 0.0			이론	영어트랙	영어		공교		행정및부속기관	교양외국어센터	영어트랙	Public Speech
1학년	공통교양	영어	RGC5010-01	IntensiveandExtensiveReading	제로드홀	서울	수4.0-5.5/12:00-14:00	202-387(사회과학/경영관 L305 강의실)	2	2	0	 0.0			이론	영어트랙	영어		공교		행정및부속기관	교양외국어센터	영어트랙	Intensive and Extensive Reading
1학년	공통교양	영어	RGC5011-01	IntegratedEnglishWriting	앨런스톡스	서울	목5.0-6.5/13:00-15:00	202-387(사회과학/경영관 L305 강의실)	2	2	0	 0.0			이론	영어트랙	영어		공교		행정및부속기관	교양외국어센터	영어트랙	Integrated English Writing
1학년	공통교양	영어	RGC5012-01	DebateonEnglishCultures	데미안	서울	금1.0-2.5/09:00-11:00	202-387(사회과학/경영관 L305 강의실)	2	2	0	 0.0			이론	영어트랙	영어		공교		행정및부속기관	교양외국어센터	영어트랙	Debate on English Cultures
1학년	공통교양	한국문화	RGC6004-01	한국사회의이슈	김중관	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	201-117(사회과학/경영관 M117 강의실),201-117(사회과학/경영관 M117 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	외국인유학생전용	Issues in Korean Society
1학년	공통교양	한국문화	RGC6004-02	한국사회의이슈	성일광	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	207-212(혜화관 212 212 강의실),207-212(혜화관 212 212 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	외국인유학생전용	Issues in Korean Society
1학년	공통교양	한국문화	RGC8005-01	한국의역사와전통	권소정	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	201-117(사회과학/경영관 M117 강의실),201-117(사회과학/경영관 M117 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용	Korean History and Traditions
1학년	공통교양	한국문화	RGC8005-02	한국의역사와전통	권미경	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-212(혜화관 212 212 강의실),207-212(혜화관 212 212 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용	Korean History and Traditions
1학년	공통교양	한국문화	RGC8006-01	한국명작의이해	김혜인	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	201-117(사회과학/경영관 M117 강의실),201-117(사회과학/경영관 M117 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용	Understanding Korean Literature
1학년	공통교양	한국문화	RGC8006-02	한국명작의이해	전기량	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-212(혜화관 212 212 강의실),207-212(혜화관 212 212 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용	Understanding Korean Literature
1학년	공통교양	한국문화	RGC8006-03	한국명작의이해	이행선	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	501-142(학림관 J104 강의실),501-142(학림관 J104 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용	Understanding Korean Literature
1학년	공통교양	한국문화	RGC8007-01	한중텍스트소통	이명아	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	102-357(학술/문화관 K303 강의실),102-357(학술/문화관 K303 강의실)	3	3	0				이론	외국어강의	중국어		공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용(중국어강의) 영어강의	Korean-Chinese Text Interaction
1학년	공통교양	한국문화	RGC8007-02	한중텍스트소통	박희선	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	102-361(학술/문화관 K304 강의실),102-361(학술/문화관 K304 강의실)	3	3	0				이론	외국어강의	중국어		공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용(중국어강의) 영어강의	Korean-Chinese Text Interaction
1학년	공통교양	한국문화	RGC8007-03	한중텍스트소통	김영희	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	102-311(학술/문화관 K310 강의실),102-311(학술/문화관 K310 강의실)	3	3	0				이론	외국어강의	중국어		공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용(중국어강의) 영어강의	Korean-Chinese Text Interaction
	공통교양	한국문화	RGC8008-01	한국대중문화이해	박우성	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	102-357(학술/문화관 K303 강의실),102-357(학술/문화관 K303 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용	Understanding Korean Popular Culture
	공통교양	한국문화	RGC8008-02	한국대중문화이해	백태현	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	102-361(학술/문화관 K304 강의실),102-361(학술/문화관 K304 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용	Understanding Korean Popular Culture
	공통교양	한국문화	RGC8008-03	한국대중문화이해	백태현	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	102-361(학술/문화관 K304 강의실),102-361(학술/문화관 K304 강의실)	3	3	0				이론				공교		행정및부속기관	국제학생센터	2014학년도이후 신입생,외국인전용	Understanding Korean Popular Culture
전체학년	공통교양	소프트웨어	RGC1040-01	소프트웨어와미래사회	두일철	서울	월7.0-8.5/15:00-17:00	301-251(본관 C001 중강당)	2	2	0				이론	일반강의			공교		공과대학	컴퓨터공학전공	수강대상 학사제도및학업이수가이드 참조	Software in the future society
전체학년	공통교양	소프트웨어	RGC1040-02	소프트웨어와미래사회	두일철	서울	수4.0-5.5/12:00-14:00	301-251(본관 C001 중강당)	2	2	0				이론	일반강의			공교		공과대학	컴퓨터공학전공	수강대상 학사제도및학업이수가이드 참조	Software in the future society
전체학년	공통교양	소프트웨어	RGC1040-03	소프트웨어와미래사회	두일철	서울	금2.0-3.5/10:00-12:00	301-251(본관 C001 중강당)	2	2	0				이론	일반강의			공교		공과대학	컴퓨터공학전공	수강대상 학사제도및학업이수가이드 참조	Software in the future society
1,2학년	학문기초	제4영역:자연과학	PRI4001-01	미적분학및연습1	김수현	서울	화8.0-8.5/16:00-17:00,목8.0-9.5/16:00-18:00	401-2166(신공학관(기숙사) 2166 강의실),401-2166(신공학관(기숙사) 2166 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대(인문), 기초수학01강좌와 동시수강신청	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-02	미적분학및연습1	김주희	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	408-321(정보문화관Q Q301 강의실),408-321(정보문화관Q Q301 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-03	미적분학및연습1	김용희	서울	수8.0-9.0/16:00-17:30,금4.0-5.0/12:00-13:30	407-207(정보문화관P P402 강의실),407-207(정보문화관P P402 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-04	미적분학및연습1	엄건애	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	407-207(정보문화관P P402 강의실),407-207(정보문화관P P402 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-05	미적분학및연습1	임영빈	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	407-224(정보문화관P P403 강의실),407-224(정보문화관P P403 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-06	미적분학및연습1	김주희	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	407-203(정보문화관P P401 강의실),407-203(정보문화관P P401 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-07	미적분학및연습1	엄건애	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	407-207(정보문화관P P402 강의실),407-207(정보문화관P P402 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-08	미적분학및연습1	김용희	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	407-224(정보문화관P P403 강의실),407-224(정보문화관P P403 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-09	미적분학및연습1	임영빈	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	407-106(정보문화관P P303 강의실),407-106(정보문화관P P303 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-10	미적분학및연습1	류송분	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	407-203(정보문화관P P401 강의실),407-203(정보문화관P P401 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-11	미적분학및연습1	이주성	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	307-136(명진관 A104 강의실),307-136(명진관 A104 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-12	미적분학및연습1	임영빈	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	407-106(정보문화관P P303 강의실),407-106(정보문화관P P303 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-13	미적분학및연습1	이주성	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	407-226(정보문화관P P404 강의실),407-226(정보문화관P P404 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-14	미적분학및연습1	류송분	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	407-224(정보문화관P P403 강의실),407-224(정보문화관P P403 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-15	미적분학및연습1	조영덕	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	407-B101(정보문화관P P201 강의실),407-B101(정보문화관P P201 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
1,2학년	학문기초	제4영역:자연과학	PRI4001-16	미적분학및연습1	전경숙	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	407-105(정보문화관P P301 강의실),407-105(정보문화관P P301 강의실)	3	3	0	 0.0			이론				학기		이과대학	수학과	공과대	Calculus1
